x,y,z
64.8625,22.7716,1.91502
64.8625,22.7716,1.91502
64.8625,22.7716,1.91502
64.919,22.7683,1.9105
64.919,22.7683,1.9105
64.919,22.7683,1.9105
64.919,22.7683,1.9105
64.919,22.7683,1.9105
65.0428,22.7609,1.90036
65.0428,22.7609,1.90036
65.0428,22.7609,1.90036
65.0916,22.7579,1.89628
65.0916,22.7579,1.89628
65.14,22.7549,1.8922
65.14,22.7549,1.8922
65.14,22.7549,1.8922
65.1881,22.7519,1.8881
65.1881,22.7519,1.8881
65.2357,22.7488,1.88404
65.2357,22.7488,1.88404
65.2357,22.7488,1.88404
65.2888,22.7454,1.8795
65.2888,22.7454,1.8795
65.3355,22.7424,1.87548
65.3355,22.7424,1.87548
65.3355,22.7424,1.87548
65.3355,22.7424,1.87548
65.3355,22.7424,1.87548
65.4107,22.7374,1.86898
65.4107,22.7374,1.86898
65.4107,22.7374,1.86898
65.4734,22.7332,1.8635
65.4734,22.7332,1.8635
65.4734,22.7332,1.8635
65.5354,22.7291,1.85805
65.5354,22.7291,1.85805
65.5354,22.7291,1.85805
65.5801,22.7261,1.85409
65.5801,22.7261,1.85409
65.5801,22.7261,1.85409
65.6298,22.7227,1.84972
65.6298,22.7227,1.84972
65.6298,22.7227,1.84972
65.6954,22.7183,1.84401
65.6954,22.7183,1.84401
65.6954,22.7183,1.84401
65.7386,22.7154,1.84028
65.7386,22.7154,1.84028
65.7386,22.7154,1.84028
65.7386,22.7154,1.84028
65.8133,22.7104,1.83398
65.8133,22.7104,1.83398
65.8133,22.7104,1.83398
65.8133,22.7104,1.83398
65.8763,22.7061,1.82874
65.8763,22.7061,1.82874
65.9178,22.7033,1.82532
65.9178,22.7033,1.82532
65.9178,22.7033,1.82532
65.959,22.7006,1.82203
65.959,22.7006,1.82203
65.959,22.7006,1.82203
66.0048,22.6975,1.81844
66.0048,22.6975,1.81844
66.0551,22.6942,1.8146
66.0551,22.6942,1.8146
66.0551,22.6942,1.8146
66.095,22.6915,1.81164
66.095,22.6915,1.81164
66.095,22.6915,1.81164
66.095,22.6915,1.81164
66.095,22.6915,1.81164
66.095,22.6915,1.81164
66.1734,22.6864,1.80589
66.1734,22.6864,1.80589
66.1734,22.6864,1.80589
66.2216,22.6832,1.80237
66.2216,22.6832,1.80237
66.2645,22.6804,1.79922
66.2645,22.6804,1.79922
66.2645,22.6804,1.79922
66.3069,22.6777,1.79607
66.3069,22.6777,1.79607
66.3069,22.6777,1.79607
66.3069,22.6777,1.79607
66.3719,22.6735,1.79119
66.3719,22.6735,1.79119
66.3719,22.6735,1.79119
66.4085,22.6711,1.78839
66.4085,22.6711,1.78839
66.4447,22.6688,1.78555
66.4447,22.6688,1.78555
66.4447,22.6688,1.78555
66.4447,22.6688,1.78555
66.4447,22.6688,1.78555
66.516,22.6643,1.77968
66.516,22.6643,1.77968
66.516,22.6643,1.77968
66.5598,22.6615,1.77588
66.5598,22.6615,1.77588
66.5944,22.6593,1.77277
66.5944,22.6593,1.77277
66.5944,22.6593,1.77277
66.6287,22.6571,1.7695
66.6287,22.6571,1.7695
66.6287,22.6571,1.7695
66.6668,22.6547,1.76565
66.6668,22.6547,1.76565
66.7003,22.6526,1.76208
66.7003,22.6526,1.76208
66.7003,22.6526,1.76208
66.7334,22.6505,1.75834
66.7334,22.6505,1.75834
66.7334,22.6505,1.75834
66.7784,22.6477,1.75295
66.7784,22.6477,1.75295
66.8107,22.6457,1.74882
66.8107,22.6457,1.74882
66.8107,22.6457,1.74882
66.8426,22.6437,1.74452
66.8426,22.6437,1.74452
66.8426,22.6437,1.74452
66.8426,22.6437,1.74452
66.8426,22.6437,1.74452
66.8426,22.6437,1.74452
66.921,22.6388,1.7329
66.921,22.6388,1.7329
66.921,22.6388,1.7329
66.921,22.6388,1.7329
66.9633,22.6361,1.72609
66.9633,22.6361,1.72609
66.9633,22.6361,1.72609
67.0049,22.6335,1.71881
67.0049,22.6335,1.71881
67.0385,22.6314,1.71248
67.0385,22.6314,1.71248
67.0385,22.6314,1.71248
67.0718,22.6294,1.70578
67.0718,22.6294,1.70578
67.1011,22.6276,1.69955
67.1011,22.6276,1.69955
67.1011,22.6276,1.69955
67.1011,22.6276,1.69955
67.1011,22.6276,1.69955
67.1551,22.6242,1.68718
67.1551,22.6242,1.68718
67.1551,22.6242,1.68718
67.1906,22.6221,1.67849
67.1906,22.6221,1.67849
67.1906,22.6221,1.67849
67.2187,22.6204,1.67133
67.2187,22.6204,1.67133
67.2466,22.6187,1.6639
67.2466,22.6187,1.6639
67.2466,22.6187,1.6639
67.2776,22.6168,1.65516
67.2776,22.6168,1.65516
67.2776,22.6168,1.65516
67.3151,22.6146,1.644
67.3151,22.6146,1.644
67.3151,22.6146,1.644
67.342,22.613,1.6356
67.342,22.613,1.6356
67.342,22.613,1.6356
67.3688,22.6115,1.62697
67.3688,22.6115,1.62697
67.3688,22.6115,1.62697
67.3688,22.6115,1.62697
67.3688,22.6115,1.62697
67.4282,22.6081,1.60671
67.4282,22.6081,1.60671
67.4282,22.6081,1.60671
67.4542,22.6067,1.59741
67.4542,22.6067,1.59741
67.4801,22.6053,1.58784
67.4801,22.6053,1.58784
67.4801,22.6053,1.58784
67.509,22.6038,1.57673
67.509,22.6038,1.57673
67.509,22.6038,1.57673
67.544,22.602,1.56286
67.544,22.602,1.56286
67.544,22.602,1.56286
67.5692,22.6007,1.5526
67.5692,22.6007,1.5526
67.5943,22.5995,1.54216
67.5943,22.5995,1.54216
67.5943,22.5995,1.54216
67.5943,22.5995,1.54216
67.6316,22.5979,1.52626
67.6316,22.5979,1.52626
67.6316,22.5979,1.52626
67.6594,22.5967,1.51426
67.6594,22.5967,1.51426
67.684,22.5957,1.50356
67.684,22.5957,1.50356
67.684,22.5957,1.50356
67.7085,22.5947,1.4928
67.7085,22.5947,1.4928
67.7328,22.5939,1.48194
67.7328,22.5939,1.48194
67.7328,22.5939,1.48194
67.7571,22.5931,1.47029
67.7571,22.5931,1.47029
67.7812,22.5923,1.45862
67.7812,22.5923,1.45862
67.7812,22.5923,1.45862
67.8113,22.5915,1.44453
67.8113,22.5915,1.44453
67.8113,22.5915,1.44453
67.8353,22.5909,1.43353
67.8353,22.5909,1.43353
67.8592,22.5904,1.42269
67.8592,22.5904,1.42269
67.8592,22.5904,1.42269
67.8592,22.5904,1.42269
67.8592,22.5904,1.42269
67.9008,22.5898,1.40403
67.9008,22.5898,1.40403
67.9215,22.5895,1.39484
67.9215,22.5895,1.39484
67.9215,22.5895,1.39484
67.9481,22.5893,1.38312
67.9481,22.5893,1.38312
67.9716,22.5892,1.37274
67.9716,22.5892,1.37274
67.9716,22.5892,1.37274
67.9951,22.5891,1.36246
67.9951,22.5891,1.36246
68.0214,22.5892,1.35105
68.0214,22.5892,1.35105
68.0214,22.5892,1.35105
68.0447,22.5894,1.34102
68.0447,22.5894,1.34102
68.068,22.5896,1.33111
68.068,22.5896,1.33111
68.068,22.5896,1.33111
68.068,22.5896,1.33111
68.068,22.5896,1.33111
68.1058,22.5902,1.31527
68.1058,22.5902,1.31527
68.1058,22.5902,1.31527
68.1058,22.5902,1.31527
68.1058,22.5902,1.31527
68.1549,22.5913,1.29502
68.1549,22.5913,1.29502
68.1809,22.592,1.28442
68.1809,22.592,1.28442
68.1809,22.592,1.28442
68.2068,22.5929,1.274
68.2068,22.5929,1.274
68.2068,22.5929,1.274
68.2068,22.5929,1.274
68.2068,22.5929,1.274
68.2556,22.5948,1.25477
68.2556,22.5948,1.25477
68.2556,22.5948,1.25477
68.2556,22.5948,1.25477
68.2556,22.5948,1.25477
68.29,22.5965,1.24162
68.29,22.5965,1.24162
68.3216,22.5982,1.22994
68.3216,22.5982,1.22994
68.3445,22.5995,1.22163
68.3445,22.5995,1.22163
68.3445,22.5995,1.22163
68.3445,22.5995,1.22163
68.3445,22.5995,1.22163
68.3445,22.5995,1.22163
68.3445,22.5995,1.22163
68.4018,22.6033,1.20168
68.4018,22.6033,1.20168
68.4247,22.605,1.19397
68.4247,22.605,1.19397
68.4247,22.605,1.19397
68.4477,22.6068,1.18652
68.4477,22.6068,1.18652
68.4706,22.6087,1.17931
68.4706,22.6087,1.17931
68.4706,22.6087,1.17931
68.5022,22.6115,1.16981
68.5022,22.6115,1.16981
68.5022,22.6115,1.16981
68.5022,22.6115,1.16981
68.5022,22.6115,1.16981
68.5482,22.616,1.1568
68.5482,22.616,1.1568
68.5482,22.616,1.1568
68.5713,22.6184,1.1506
68.5713,22.6184,1.1506
68.5943,22.6209,1.14462
68.5943,22.6209,1.14462
68.5943,22.6209,1.14462
68.5943,22.6209,1.14462
68.5943,22.6209,1.14462
68.6348,22.6255,1.13471
68.6348,22.6255,1.13471
68.6348,22.6255,1.13471
68.6579,22.6283,1.12936
68.6579,22.6283,1.12936
68.6811,22.6313,1.12419
68.6811,22.6313,1.12419
68.6811,22.6313,1.12419
68.6811,22.6313,1.12419
68.7188,22.6363,1.11627
68.7188,22.6363,1.11627
68.7188,22.6363,1.11627
68.7188,22.6363,1.11627
68.7594,22.6421,1.10831
68.7594,22.6421,1.10831
68.7594,22.6421,1.10831
68.7827,22.6456,1.10399
68.7827,22.6456,1.10399
68.8061,22.6492,1.09991
68.8061,22.6492,1.09991
68.8061,22.6492,1.09991
68.8061,22.6492,1.09991
68.8061,22.6492,1.09991
68.8499,22.6564,1.09299
68.8499,22.6564,1.09299
68.8499,22.6564,1.09299
68.8499,22.6564,1.09299
68.8499,22.6564,1.09299
68.8938,22.664,1.08685
68.8938,22.664,1.08685
68.9202,22.6688,1.08341
68.9202,22.6688,1.08341
68.9202,22.6688,1.08341
68.9202,22.6688,1.08341
68.9202,22.6688,1.08341
68.9437,22.6732,1.08055
68.9437,22.6732,1.08055
68.9437,22.6732,1.08055
68.9819,22.6807,1.07647
68.9819,22.6807,1.07647
69.0084,22.6862,1.07401
69.0084,22.6862,1.07401
69.0084,22.6862,1.07401
69.032,22.6912,1.0721
69.032,22.6912,1.0721
69.032,22.6912,1.0721
69.032,22.6912,1.0721
69.032,22.6912,1.0721
69.032,22.6912,1.0721
69.0793,22.7016,1.06911
69.0793,22.7016,1.06911
69.0793,22.7016,1.06911
69.1148,22.7099,1.06736
69.1148,22.7099,1.06736
69.1148,22.7099,1.06736
69.1445,22.7171,1.06626
69.1445,22.7171,1.06626
69.1445,22.7171,1.06626
69.1801,22.7261,1.06545
69.1801,22.7261,1.06545
69.1801,22.7261,1.06545
69.2039,22.7323,1.06516
69.2039,22.7323,1.06516
69.2277,22.7386,1.06512
69.2277,22.7386,1.06512
69.2277,22.7386,1.06512
69.2545,22.746,1.06534
69.2545,22.746,1.06534
69.2783,22.7528,1.06577
69.2783,22.7528,1.06577
69.2783,22.7528,1.06577
69.3021,22.7597,1.06638
69.3021,22.7597,1.06638
69.3021,22.7597,1.06638
69.3021,22.7597,1.06638
69.3439,22.7724,1.06788
69.3439,22.7724,1.06788
69.3439,22.7724,1.06788
69.3439,22.7724,1.06788
69.3797,22.7836,1.0695
69.3797,22.7836,1.0695
69.4035,22.7914,1.07073
69.4035,22.7914,1.07073
69.4274,22.7994,1.07214
69.4274,22.7994,1.07214
69.4274,22.7994,1.07214
69.4513,22.8076,1.07375
69.4513,22.8076,1.07375
69.4513,22.8076,1.07375
69.4513,22.8076,1.07375
69.493,22.8223,1.07699
69.493,22.8223,1.07699
69.493,22.8223,1.07699
69.5169,22.8311,1.07904
69.5169,22.8311,1.07904
69.5169,22.8311,1.07904
69.5169,22.8311,1.07904
69.5169,22.8311,1.07904
69.5615,22.848,1.08325
69.5615,22.848,1.08325
69.5615,22.848,1.08325
69.5972,22.8621,1.08696
69.5972,22.8621,1.08696
69.5972,22.8621,1.08696
69.621,22.8718,1.08956
69.621,22.8718,1.08956
69.6447,22.8817,1.09231
69.6447,22.8817,1.09231
69.6447,22.8817,1.09231
69.6744,22.8943,1.09602
69.6744,22.8943,1.09602
69.6744,22.8943,1.09602
69.698,22.9047,1.09917
69.698,22.9047,1.09917
69.7217,22.9153,1.10249
69.7217,22.9153,1.10249
69.7453,22.9261,1.10598
69.7453,22.9261,1.10598
69.7453,22.9261,1.10598
69.7453,22.9261,1.10598
69.7453,22.9261,1.10598
69.7453,22.9261,1.10598
69.7894,22.9471,1.1129
69.7894,22.9471,1.1129
69.8128,22.9586,1.11677
69.8128,22.9586,1.11677
69.8128,22.9586,1.11677
69.845,22.9748,1.12226
69.845,22.9748,1.12226
69.845,22.9748,1.12226
69.8742,22.9899,1.12749
69.8742,22.9899,1.12749
69.8742,22.9899,1.12749
69.9004,23.0038,1.13242
69.9004,23.0038,1.13242
69.9004,23.0038,1.13242
69.9294,23.0196,1.13812
69.9294,23.0196,1.13812
69.9294,23.0196,1.13812
69.9294,23.0196,1.13812
69.9698,23.0423,1.14645
69.9698,23.0423,1.14645
69.9698,23.0423,1.14645
69.9698,23.0423,1.14645
69.9698,23.0423,1.14645
70.0072,23.0641,1.15456
70.0072,23.0641,1.15456
70.0072,23.0641,1.15456
70.0443,23.0866,1.16305
70.0443,23.0866,1.16305
70.0443,23.0866,1.16305
70.07,23.1025,1.1691
70.07,23.1025,1.1691
70.07,23.1025,1.1691
70.0927,23.1169,1.17466
70.0927,23.1169,1.17466
70.0927,23.1169,1.17466
70.0927,23.1169,1.17466
70.1182,23.1334,1.18111
70.1182,23.1334,1.18111
70.1182,23.1334,1.18111
70.1182,23.1334,1.18111
70.1689,23.1674,1.19454
70.1689,23.1674,1.19454
70.1913,23.1829,1.20067
70.1913,23.1829,1.20067
70.1913,23.1829,1.20067
70.1913,23.1829,1.20067
70.1913,23.1829,1.20067
70.2303,23.2107,1.21188
70.2303,23.2107,1.21188
70.2303,23.2107,1.21188
70.2636,23.2351,1.22187
70.2636,23.2351,1.22187
70.2636,23.2351,1.22187
70.2858,23.2517,1.22864
70.2858,23.2517,1.22864
70.2858,23.2517,1.22864
70.3161,23.275,1.23819
70.3161,23.275,1.23819
70.3161,23.275,1.23819
70.3408,23.2944,1.24623
70.3408,23.2944,1.24623
70.3408,23.2944,1.24623
70.3408,23.2944,1.24623
70.3763,23.323,1.25813
70.3763,23.323,1.25813
70.3981,23.3409,1.26562
70.3981,23.3409,1.26562
70.3981,23.3409,1.26562
70.3981,23.3409,1.26562
70.3981,23.3409,1.26562
70.4388,23.3752,1.28004
70.4388,23.3752,1.28004
70.4388,23.3752,1.28004
70.4605,23.3939,1.28796
70.4605,23.3939,1.28796
70.482,23.4129,1.29597
70.482,23.4129,1.29597
70.482,23.4129,1.29597
70.5035,23.4321,1.30414
70.5035,23.4321,1.30414
70.525,23.4516,1.31247
70.525,23.4516,1.31247
70.525,23.4516,1.31247
70.5545,23.4788,1.32412
70.5545,23.4788,1.32412
70.5545,23.4788,1.32412
70.5758,23.499,1.33273
70.5758,23.499,1.33273
70.5971,23.5193,1.34146
70.5971,23.5193,1.34146
70.5971,23.5193,1.34146
70.6184,23.54,1.35031
70.6184,23.54,1.35031
70.6184,23.54,1.35031
70.6502,23.5715,1.36378
70.6502,23.5715,1.36378
70.6502,23.5715,1.36378
70.6502,23.5715,1.36378
70.6846,23.6062,1.3786
70.6846,23.6062,1.3786
70.6846,23.6062,1.3786
70.7137,23.6362,1.3913
70.7137,23.6362,1.3913
70.7137,23.6362,1.3913
70.7348,23.6583,1.40063
70.7348,23.6583,1.40063
70.7348,23.6583,1.40063
70.7585,23.6835,1.41122
70.7585,23.6835,1.41122
70.7822,23.709,1.4219
70.7822,23.709,1.4219
70.7822,23.709,1.4219
70.8032,23.732,1.43147
70.8032,23.732,1.43147
70.8243,23.7552,1.4411
70.8243,23.7552,1.4411
70.8243,23.7552,1.4411
70.8243,23.7552,1.4411
70.8531,23.7876,1.45441
70.8531,23.7876,1.45441
70.8531,23.7876,1.45441
70.8531,23.7876,1.45441
70.882,23.8205,1.4677
70.882,23.8205,1.4677
70.882,23.8205,1.4677
70.882,23.8205,1.4677
70.9214,23.8661,1.48588
70.9214,23.8661,1.48588
70.9424,23.8908,1.49562
70.9424,23.8908,1.49562
70.9424,23.8908,1.49562
70.9634,23.9157,1.50536
70.9634,23.9157,1.50536
70.9871,23.9441,1.51636
70.9871,23.9441,1.51636
70.9871,23.9441,1.51636
71.0082,23.9696,1.52613
71.0082,23.9696,1.52613
71.0292,23.9954,1.53589
71.0292,23.9954,1.53589
71.0292,23.9954,1.53589
71.0292,23.9954,1.53589
71.0292,23.9954,1.53589
71.0635,24.0378,1.55167
71.0635,24.0378,1.55167
71.0635,24.0378,1.55167
71.09,24.0708,1.56376
71.09,24.0708,1.56376
71.1112,24.0976,1.57339
71.1112,24.0976,1.57339
71.1112,24.0976,1.57339
71.135,24.1279,1.58412
71.135,24.1279,1.58412
71.135,24.1279,1.58412
71.1563,24.1552,1.5936
71.1563,24.1552,1.5936
71.1856,24.1931,1.60656
71.1856,24.1931,1.60656
71.1856,24.1931,1.60656
71.2069,24.2209,1.61587
71.2069,24.2209,1.61587
71.2283,24.249,1.6251
71.2283,24.249,1.6251
71.2283,24.249,1.6251
71.2283,24.249,1.6251
71.2283,24.249,1.6251
71.2283,24.249,1.6251
71.2686,24.3023,1.64222
71.2686,24.3023,1.64222
71.2686,24.3023,1.64222
71.2686,24.3023,1.64222
71.3036,24.3491,1.65688
71.3036,24.3491,1.65688
71.3036,24.3491,1.65688
71.3334,24.3893,1.66916
71.3334,24.3893,1.66916
71.3578,24.4224,1.67904
71.3578,24.4224,1.67904
71.3578,24.4224,1.67904
71.3578,24.4224,1.67904
71.3905,24.4671,1.69193
71.3905,24.4671,1.69193
71.4124,24.4972,1.7004
71.4124,24.4972,1.7004
71.4124,24.4972,1.7004
71.4343,24.5274,1.70872
71.4343,24.5274,1.70872
71.4343,24.5274,1.70872
71.4343,24.5274,1.70872
71.4343,24.5274,1.70872
71.4591,24.5618,1.71795
71.4591,24.5618,1.71795
71.4591,24.5618,1.71795
71.5034,24.6235,1.73397
71.5034,24.6235,1.73397
71.5257,24.6547,1.7418
71.5257,24.6547,1.7418
71.548,24.6861,1.7495
71.548,24.6861,1.7495
71.548,24.6861,1.7495
71.5705,24.7178,1.757
71.5705,24.7178,1.757
71.5705,24.7178,1.757
71.5959,24.7536,1.76523
71.5959,24.7536,1.76523
71.5959,24.7536,1.76523
71.627,24.7978,1.77505
71.627,24.7978,1.77505
71.6498,24.8302,1.78201
71.6498,24.8302,1.78201
71.6498,24.8302,1.78201
71.6727,24.8629,1.78879
71.6727,24.8629,1.78879
71.6727,24.8629,1.78879
71.6727,24.8629,1.78879
71.7015,24.9039,1.79702
71.7015,24.9039,1.79702
71.7247,24.937,1.80342
71.7247,24.937,1.80342
71.7247,24.937,1.80342
71.7247,24.937,1.80342
71.7684,24.9997,1.81501
71.7684,24.9997,1.81501
71.7684,24.9997,1.81501
71.7684,24.9997,1.81501
71.7684,24.9997,1.81501
71.8037,25.0504,1.82384
71.8037,25.0504,1.82384
71.8037,25.0504,1.82384
71.8037,25.0504,1.82384
71.8037,25.0504,1.82384
71.8543,25.1231,1.83562
71.8543,25.1231,1.83562
71.8813,25.1619,1.84154
71.8813,25.1619,1.84154
71.8813,25.1619,1.84154
71.9054,25.1967,1.84665
71.9054,25.1967,1.84665
71.9054,25.1967,1.84665
71.9054,25.1967,1.84665
71.9389,25.2449,1.85334
71.9389,25.2449,1.85334
71.9634,25.2802,1.85794
71.9634,25.2802,1.85794
71.9634,25.2802,1.85794
71.9911,25.3202,1.86284
71.9911,25.3202,1.86284
71.9911,25.3202,1.86284
71.9911,25.3202,1.86284
72.0285,25.3739,1.86889
72.0285,25.3739,1.86889
72.0536,25.41,1.87269
72.0536,25.41,1.87269
72.0536,25.41,1.87269
72.0852,25.4555,1.87714
72.0852,25.4555,1.87714
72.0852,25.4555,1.87714
72.1171,25.5013,1.8813
72.1171,25.5013,1.8813
72.1171,25.5013,1.8813
72.1429,25.5382,1.8844
72.1429,25.5382,1.8844
72.1429,25.5382,1.8844
72.1429,25.5382,1.8844
72.1429,25.5382,1.8844
72.1916,25.608,1.88968
72.1916,25.608,1.88968
72.1916,25.608,1.88968
72.2312,25.6645,1.89345
72.2312,25.6645,1.89345
72.2312,25.6645,1.89345
72.2578,25.7025,1.89578
72.2578,25.7025,1.89578
72.2846,25.7407,1.89783
72.2846,25.7407,1.89783
72.2846,25.7407,1.89783
72.3116,25.7791,1.89961
72.3116,25.7791,1.89961
72.3422,25.8227,1.9013
72.3422,25.8227,1.9013
72.3422,25.8227,1.9013
72.3697,25.8616,1.90254
72.3697,25.8616,1.90254
72.3975,25.9008,1.90359
72.3975,25.9008,1.90359
72.4254,25.9403,1.90445
72.4254,25.9403,1.90445
72.4254,25.9403,1.90445
72.4254,25.9403,1.90445
72.4254,25.9403,1.90445
72.4678,25.9999,1.9054
72.4678,25.9999,1.9054
72.4678,25.9999,1.9054
72.5035,26.0501,1.90594
72.5035,26.0501,1.90594
72.5359,26.0955,1.90625
72.5359,26.0955,1.90625
72.5359,26.0955,1.90625
72.5651,26.1362,1.90638
72.5651,26.1362,1.90638
72.5651,26.1362,1.90638
72.5981,26.1822,1.90631
72.5981,26.1822,1.90631
72.5981,26.1822,1.90631
72.6389,26.2389,1.90595
72.6389,26.2389,1.90595
72.6688,26.2804,1.90552
72.6688,26.2804,1.90552
72.6688,26.2804,1.90552
72.699,26.3221,1.90494
72.699,26.3221,1.90494
72.699,26.3221,1.90494
72.699,26.3221,1.90494
72.699,26.3221,1.90494
72.7332,26.3693,1.9041
72.7332,26.3693,1.9041
72.7332,26.3693,1.9041
72.7908,26.4486,1.90233
72.7908,26.4486,1.90233
72.8219,26.4912,1.90121
72.8219,26.4912,1.90121
72.8219,26.4912,1.90121
72.8611,26.5447,1.89963
72.8611,26.5447,1.89963
72.8611,26.5447,1.89963
72.8927,26.5877,1.8982
72.8927,26.5877,1.8982
72.8927,26.5877,1.8982
72.8927,26.5877,1.8982
72.9484,26.6635,1.8954
72.9484,26.6635,1.8954
72.9806,26.7071,1.89367
72.9806,26.7071,1.89367
72.9806,26.7071,1.89367
73.017,26.7563,1.8916
73.017,26.7563,1.8916
73.017,26.7563,1.8916
73.017,26.7563,1.8916
73.017,26.7563,1.8916
73.017,26.7563,1.8916
73.0619,26.8168,1.88891
73.0619,26.8168,1.88891
73.1279,26.9053,1.88474
73.1279,26.9053,1.88474
73.1279,26.9053,1.88474
73.1613,26.9499,1.88258
73.1613,26.9499,1.88258
73.1948,26.9946,1.88035
73.1948,26.9946,1.88035
73.1948,26.9946,1.88035
73.2285,27.0395,1.87806
73.2285,27.0395,1.87806
73.2285,27.0395,1.87806
73.271,27.0958,1.87515
73.271,27.0958,1.87515
73.271,27.0958,1.87515
73.3095,27.1467,1.87248
73.3095,27.1467,1.87248
73.3439,27.1922,1.87008
73.3439,27.1922,1.87008
73.3786,27.2378,1.86765
73.3786,27.2378,1.86765
73.3786,27.2378,1.86765
73.3786,27.2378,1.86765
73.3786,27.2378,1.86765
73.3786,27.2378,1.86765
73.4397,27.318,1.86336
73.4397,27.318,1.86336
73.4397,27.318,1.86336
73.497,27.3928,1.85933
73.497,27.3928,1.85933
73.497,27.3928,1.85933
73.5369,27.4449,1.85652
73.5369,27.4449,1.85652
73.5726,27.4913,1.85402
73.5726,27.4913,1.85402
73.5726,27.4913,1.85402
73.613,27.5436,1.85122
73.613,27.5436,1.85122
73.613,27.5436,1.85122
73.613,27.5436,1.85122
73.6717,27.6195,1.84721
73.6717,27.6195,1.84721
73.7081,27.6663,1.84477
73.7081,27.6663,1.84477
73.7081,27.6663,1.84477
73.7446,27.7132,1.84236
73.7446,27.7132,1.84236
73.7446,27.7132,1.84236
73.7446,27.7132,1.84236
73.8042,27.7897,1.83854
73.8042,27.7897,1.83854
73.8042,27.7897,1.83854
73.8042,27.7897,1.83854
73.8042,27.7897,1.83854
73.8042,27.7897,1.83854
73.8042,27.7897,1.83854
73.8921,27.9019,1.83312
73.8921,27.9019,1.83312
73.8921,27.9019,1.83312
73.9527,27.979,1.82952
73.9527,27.979,1.82952
73.9902,28.0265,1.82739
73.9902,28.0265,1.82739
73.9902,28.0265,1.82739
73.9902,28.0265,1.82739
73.9902,28.0265,1.82739
74.0703,28.1276,1.82323
74.0703,28.1276,1.82323
74.0703,28.1276,1.82323
74.1081,28.1754,1.82142
74.1081,28.1754,1.82142
74.1081,28.1754,1.82142
74.1604,28.2411,1.81916
74.1604,28.2411,1.81916
74.1604,28.2411,1.81916
74.1604,28.2411,1.81916
74.1604,28.2411,1.81916
74.2369,28.3369,1.81628
74.2369,28.3369,1.81628
74.2369,28.3369,1.81628
74.2369,28.3369,1.81628
74.3042,28.4209,1.81408
74.3042,28.4209,1.81408
74.3042,28.4209,1.81408
74.3042,28.4209,1.81408
74.3042,28.4209,1.81408
74.3042,28.4209,1.81408
74.3912,28.5291,1.8118
74.3912,28.5291,1.8118
74.3912,28.5291,1.8118
74.3912,28.5291,1.8118
74.4544,28.6074,1.81052
74.4544,28.6074,1.81052
74.4982,28.6617,1.80988
74.4982,28.6617,1.80988
74.4982,28.6617,1.80988
74.5373,28.71,1.80948
74.5373,28.71,1.80948
74.5373,28.71,1.80948
74.5373,28.71,1.80948
74.6011,28.7885,1.80922
74.6011,28.7885,1.80922
74.6011,28.7885,1.80922
74.6404,28.8369,1.80926
74.6404,28.8369,1.80926
74.6848,28.8913,1.80947
74.6848,28.8913,1.80947
74.6848,28.8913,1.80947
74.7243,28.9398,1.80982
74.7243,28.9398,1.80982
74.7639,28.9882,1.81033
74.7639,28.9882,1.81033
74.7639,28.9882,1.81033
74.8086,29.0428,1.81107
74.8086,29.0428,1.81107
74.8086,29.0428,1.81107
74.8533,29.0974,1.81199
74.8533,29.0974,1.81199
74.8932,29.1459,1.81292
74.8932,29.1459,1.81292
74.9331,29.1945,1.81397
74.9331,29.1945,1.81397
74.9331,29.1945,1.81397
74.9331,29.1945,1.81397
74.9331,29.1945,1.81397
74.9931,29.2673,1.81576
74.9931,29.2673,1.81576
75.0332,29.3159,1.81707
75.0332,29.3159,1.81707
75.0332,29.3159,1.81707
75.0833,29.3767,1.81881
75.0833,29.3767,1.81881
75.0833,29.3767,1.81881
75.1236,29.4253,1.82031
75.1236,29.4253,1.82031
75.1638,29.4739,1.8219
75.1638,29.4739,1.8219
75.1638,29.4739,1.8219
75.2092,29.5286,1.82379
75.2092,29.5286,1.82379
75.2092,29.5286,1.82379
75.2596,29.5894,1.826
75.2596,29.5894,1.826
75.3,29.638,1.82783
75.3,29.638,1.82783
75.3,29.638,1.82783
75.3405,29.6866,1.82971
75.3405,29.6866,1.82971
75.3405,29.6866,1.82971
75.3405,29.6866,1.82971
75.4063,29.7656,1.83287
75.4063,29.7656,1.83287
75.4063,29.7656,1.83287
75.4519,29.8202,1.83511
75.4519,29.8202,1.83511
75.4519,29.8202,1.83511
75.4976,29.8748,1.83739
75.4976,29.8748,1.83739
75.5381,29.9234,1.83944
75.5381,29.9234,1.83944
75.5788,29.9719,1.84151
75.5788,29.9719,1.84151
75.5788,29.9719,1.84151
75.5788,29.9719,1.84151
75.6397,30.0446,1.84464
75.6397,30.0446,1.84464
75.6397,30.0446,1.84464
75.6804,30.093,1.84672
75.6804,30.093,1.84672
75.721,30.1414,1.8488
75.721,30.1414,1.8488
75.7617,30.1898,1.85087
75.7617,30.1898,1.85087
75.7617,30.1898,1.85087
75.7617,30.1898,1.85087
75.8227,30.2622,1.85393
75.8227,30.2622,1.85393
75.8227,30.2622,1.85393
75.8684,30.3165,1.8562
75.8684,30.3165,1.8562
75.8684,30.3165,1.8562
75.9192,30.3767,1.85867
75.9192,30.3767,1.85867
75.9598,30.4248,1.86061
75.9598,30.4248,1.86061
75.9598,30.4248,1.86061
76.0004,30.4728,1.8625
